Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Unidade da Federação (Código),Unidade da Federação,Mês (Código),Mês,Variável (Código),Variável
3,Unidade da Federação,,,...,35,São Paulo,200805,maio 2008,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200806,junho 2008,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200806,junho 2008,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200806,junho 2008,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,319833452.72,35,São Paulo,200806,junho 2008,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,271816501.60,35,São Paulo,200806,junho 2008,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,428166956.53,35,São Paulo,200806,junho 2008,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200806,junho 2008,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200806,junho 2008,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200806,junho 2008,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200807,julho 2008,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200807,julho 2008,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200807,julho 2008,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,323031787.25,35,São Paulo,200807,julho 2008,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,275893749.12,35,São Paulo,200807,julho 2008,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,430093707.83,35,São Paulo,200807,julho 2008,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200807,julho 2008,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200807,julho 2008,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200807,julho 2008,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200808,agosto 2008,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200808,agosto 2008,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200808,agosto 2008,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,327005078.23,35,São Paulo,200808,agosto 2008,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,281880643.48,35,São Paulo,200808,agosto 2008,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,430910885.88,35,São Paulo,200808,agosto 2008,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200808,agosto 2008,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200808,agosto 2008,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200808,agosto 2008,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200809,setembro 2008,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200809,setembro 2008,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200809,setembro 2008,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,330569433.59,35,São Paulo,200809,setembro 2008,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,287659196.67,35,São Paulo,200809,setembro 2008,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,430910885.88,35,São Paulo,200809,setembro 2008,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200809,setembro 2008,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200809,setembro 2008,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200809,setembro 2008,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200810,outubro 2008,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200810,outubro 2008,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200810,outubro 2008,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,333511501.55,35,São Paulo,200810,outubro 2008,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,292463105.25,35,São Paulo,200810,outubro 2008,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,430910885.88,35,São Paulo,200810,outubro 2008,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200810,outubro 2008,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200810,outubro 2008,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200810,outubro 2008,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200811,novembro 2008,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200811,novembro 2008,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200811,novembro 2008,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,335479219.40,35,São Paulo,200811,novembro 2008,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,295680199.41,35,São Paulo,200811,novembro 2008,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,430910885.88,35,São Paulo,200811,novembro 2008,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200811,novembro 2008,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200811,novembro 2008,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200811,novembro 2008,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200812,dezembro 2008,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200812,dezembro 2008,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200812,dezembro 2008,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,337290807.19,35,São Paulo,200812,dezembro 2008,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,298637001.41,35,São Paulo,200812,dezembro 2008,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,430910885.88,35,São Paulo,200812,dezembro 2008,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200812,dezembro 2008,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200812,dezembro 2008,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200812,dezembro 2008,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200901,janeiro 2009,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200901,janeiro 2009,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200901,janeiro 2009,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,337931659.72,35,São Paulo,200901,janeiro 2009,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,299622503.51,35,São Paulo,200901,janeiro 2009,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,431040159.15,35,São Paulo,200901,janeiro 2009,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200901,janeiro 2009,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200901,janeiro 2009,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200901,janeiro 2009,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200902,fevereiro 2009,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200902,fevereiro 2009,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200902,fevereiro 2009,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,338573729.88,35,São Paulo,200902,fevereiro 2009,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,300671182.27,35,São Paulo,200902,fevereiro 2009,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,431040159.15,35,São Paulo,200902,fevereiro 2009,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200902,fevereiro 2009,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200902,fevereiro 2009,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200902,fevereiro 2009,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200903,março 2009,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200903,março 2009,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200903,março 2009,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,339758737.93,35,São Paulo,200903,março 2009,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,302655612.08,35,São Paulo,200903,março 2009,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,430910847.10,35,São Paulo,200903,março 2009,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200903,março 2009,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200903,março 2009,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200903,março 2009,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200904,abril 2009,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200904,abril 2009,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200904,abril 2009,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,340472231.28,35,São Paulo,200904,abril 2009,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,303079329.93,35,São Paulo,200904,abril 2009,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,432203579.64,35,São Paulo,200904,abril 2009,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200904,abril 2009,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200904,abril 2009,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200904,abril 2009,1198,Custo médio m² - variação percentual em doze meses
3,Unidade da Federação,,,...,35,São Paulo,200905,maio 2009,48,Custo médio m² - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200905,maio 2009,2119,Custo médio m² - componente material - moeda corrente
3,Unidade da Federação,,,...,35,São Paulo,200905,maio 2009,2120,Custo médio m² - componente mão-de-obra - moeda corrente
3,Unidade da Federação,30,Número-índice,351265201.01,35,São Paulo,200905,maio 2009,49,Custo médio m² - número-índice
3,Unidade da Federação,30,Número-índice,303018714.07,35,São Paulo,200905,maio 2009,1193,Custo médio m² - componente material - número-índice
3,Unidade da Federação,30,Número-índice,462587491.29,35,São Paulo,200905,maio 2009,1232,Custo médio m² - componente mão-de-obra - número-índice
3,Unidade da Federação,,,...,35,São Paulo,200905,maio 2009,1196,Custo médio m² - variação percentual no mês
3,Unidade da Federação,,,...,35,São Paulo,200905,maio 2009,1197,Custo médio m² - variação percentual no ano
3,Unidade da Federação,,,...,35,São Paulo,200905,maio 2009,1198,Custo médio m² - variação percentual em doze meses
